epoch	accuracy	loss	neg_recall	precision	recall	val_accuracy	val_loss	val_neg_recall	val_precision	val_recall
0	0.840054988861084	0.37359657883644104	0.9498676657676697	0.17241379618644714	0.07326007634401321	0.8754578828811646	0.2683701813220978	1.0	0.0	0.0
1	0.9000916481018066	0.20021481812000275	1.0	1.0	0.2014652043581009	0.9560439586639404	0.15934637188911438	1.0	1.0	0.6470588445663452
2	0.9711273908615112	0.09525474905967712	0.9954140782356262	0.9605262875556946	0.8021978139877319	0.9578754305839539	0.1311320662498474	0.9923267364501953	0.9411764740943909	0.7058823704719543
3	0.9839596748352051	0.053697619587183	0.9954060316085815	0.96484375	0.9047619104385376	0.9578754305839539	0.12812910974025726	0.9843529462814331	0.8813559412956238	0.7647058963775635
4	0.989917516708374	0.035149428993463516	0.9968748092651367	0.9771863222122192	0.9413919448852539	0.9450549483299255	0.14163659512996674	0.962589681148529	0.7567567825317383	0.8235294222831726
5	0.994042158126831	0.02715923823416233	0.9994609355926514	0.9961832165718079	0.9560439586639404	0.9175823926925659	0.22513937950134277	0.9212419986724854	0.6161616444587708	0.8970588445663452
6	0.989917516708374	0.03292645886540413	0.9978722929954529	0.9845559597015381	0.9340659379959106	0.9102563858032227	0.24199587106704712	0.9153580069541931	0.594059407711029	0.8823529481887817
7	0.9835013747215271	0.03943104296922684	0.9927372336387634	0.947169840335846	0.9194139242172241	0.9542124271392822	0.20085559785366058	0.9783284068107605	0.841269850730896	0.779411792755127
8	0.9935838580131531	0.020783433690667152	0.9985218644142151	0.9886792302131653	0.9597069621086121	0.9395604133605957	0.21157321333885193	0.9509261250495911	0.7108433842658997	0.8676470518112183
9	0.999541699886322	0.0060556186363101006	1.0	1.0	0.9963369965553284	0.946886420249939	0.2007400244474411	0.9665591716766357	0.7746478915214539	0.8088235259056091
10	1.0	0.0047228592447936535	1.0	1.0	1.0	0.9523809552192688	0.21796204149723053	0.9783284068107605	0.8387096524238586	0.7647058963775635
11	1.0	0.0028243488632142544	1.0	1.0	1.0	0.9523809552192688	0.23305082321166992	0.9783284068107605	0.8387096524238586	0.7647058963775635
12	1.0	0.0019592843018472195	1.0	1.0	1.0	0.9523809552192688	0.23020869493484497	0.9764126539230347	0.828125	0.779411792755127
13	1.0	0.0011296761222183704	1.0	1.0	1.0	0.9523809552192688	0.2336333841085434	0.9743924736976624	0.8181818127632141	0.7941176295280457
14	1.0	0.000810934929177165	1.0	1.0	1.0	0.9523809552192688	0.24009624123573303	0.9743924736976624	0.8181818127632141	0.7941176295280457
15	1.0	0.0007040714845061302	1.0	1.0	1.0	0.9523809552192688	0.24438875913619995	0.9743924736976624	0.8181818127632141	0.7941176295280457
16	1.0	0.0006081325700506568	1.0	1.0	1.0	0.9523809552192688	0.24823547899723053	0.9743924736976624	0.8181818127632141	0.7941176295280457
17	1.0	0.0005356899346224964	1.0	1.0	1.0	0.9523809552192688	0.25173091888427734	0.9743924736976624	0.8181818127632141	0.7941176295280457
18	1.0	0.0004759787116199732	1.0	1.0	1.0	0.9505494236946106	0.25495532155036926	0.9724767208099365	0.8059701323509216	0.7941176295280457
19	1.0	0.00042688194662332535	1.0	1.0	1.0	0.9505494236946106	0.25806722044944763	0.9724767208099365	0.8059701323509216	0.7941176295280457
20	1.0	0.0003855522081721574	1.0	1.0	1.0	0.9505494236946106	0.2609851658344269	0.9724767208099365	0.8059701323509216	0.7941176295280457
21	1.0	0.00035006855614483356	1.0	1.0	1.0	0.9505494236946106	0.26373180747032166	0.9724767208099365	0.8059701323509216	0.7941176295280457
22	1.0	0.00031974370358511806	1.0	1.0	1.0	0.9505494236946106	0.2664489448070526	0.9724767208099365	0.8059701323509216	0.7941176295280457
23	1.0	0.0002931823837570846	1.0	1.0	1.0	0.9505494236946106	0.26890799403190613	0.9724767208099365	0.8059701323509216	0.7941176295280457
24	1.0	0.0002697860181797296	1.0	1.0	1.0	0.9505494236946106	0.2714519798755646	0.9724767208099365	0.8059701323509216	0.7941176295280457
25	1.0	0.00024938792921602726	1.0	1.0	1.0	0.9505494236946106	0.2737516164779663	0.9724767208099365	0.8059701323509216	0.7941176295280457
26	1.0	0.00023091942421160638	1.0	1.0	1.0	0.9505494236946106	0.2760881185531616	0.9724767208099365	0.8059701323509216	0.7941176295280457
27	1.0	0.00021459032723214477	1.0	1.0	1.0	0.9505494236946106	0.2782036066055298	0.9724767208099365	0.8059701323509216	0.7941176295280457
28	1.0	0.00019975290342699736	1.0	1.0	1.0	0.9505494236946106	0.28039050102233887	0.9724767208099365	0.8059701323509216	0.7941176295280457
29	1.0	0.00018658094631973654	1.0	1.0	1.0	0.9505494236946106	0.2823783755302429	0.9724767208099365	0.8059701323509216	0.7941176295280457
30	1.0	0.0001744875480653718	1.0	1.0	1.0	0.9505494236946106	0.28437530994415283	0.9724767208099365	0.8059701323509216	0.7941176295280457
31	1.0	0.00016366742784157395	1.0	1.0	1.0	0.9505494236946106	0.28636690974235535	0.9724767208099365	0.8059701323509216	0.7941176295280457
32	1.0	0.00015374846407212317	1.0	1.0	1.0	0.9505494236946106	0.28815150260925293	0.9724767208099365	0.8059701323509216	0.7941176295280457
