epoch	accuracy	loss	neg_recall	precision	recall	val_accuracy	val_loss	val_neg_recall	val_precision	val_recall
0	0.650375485420227	1.1564228534698486	0.6552322506904602	0.14955288171768188	0.6066291332244873	0.5067121982574463	1.1468557119369507	0.47525036334991455	0.13561418652534485	0.8224999904632568
1	0.7339553833007812	0.9716776609420776	0.7364363074302673	0.21334078907966614	0.7160725593566895	0.5893060564994812	1.114763617515564	0.5729309916496277	0.1503235399723053	0.7549999952316284
2	0.783170223236084	0.8304450511932373	0.7828193306922913	0.2667650878429413	0.7911194562911987	0.6557451486587524	1.1332324743270874	0.6521667242050171	0.1661667674779892	0.6924999952316284
3	0.8322712779045105	0.6563910841941833	0.8292458057403564	0.33624666929244995	0.866166353225708	0.700796365737915	1.2253259420394897	0.7055667638778687	0.18162839114665985	0.6524999737739563
4	0.881372332572937	0.4663265347480774	0.8760613203048706	0.4302525818347931	0.9374608993530273	0.7792946696281433	1.4816043376922607	0.8035892248153687	0.2144288569688797	0.5350000262260437
5	0.9242717623710632	0.3155114948749542	0.919381320476532	0.5469845533370972	0.9756097793579102	0.8511945605278015	2.1545445919036865	0.8988975882530212	0.27075812220573425	0.375
6	0.9375853538513184	0.24862900376319885	0.933785080909729	0.5958015322685242	0.9762351512908936	0.8473265171051025	2.2790961265563965	0.8912984728813171	0.2722689211368561	0.4050000011920929
7	0.9439576864242554	0.23438149690628052	0.9416901469230652	0.6242914795875549	0.9643527269363403	0.6721274256706238	1.9302805662155151	0.6742183566093445	0.1674121469259262	0.6549999713897705
8	0.945721447467804	0.2276928424835205	0.9448527097702026	0.633651077747345	0.956222653388977	0.7253697514533997	1.9823737144470215	0.7417998313903809	0.1795075386762619	0.5649999976158142
9	0.9578971266746521	0.18579797446727753	0.9563426375389099	0.6901283860206604	0.974984347820282	0.8689419627189636	3.2148256301879883	0.9224241375923157	0.3009049892425537	0.33250001072883606
10	0.9673987030982971	0.13648036122322083	0.9660570025444031	0.7428977489471436	0.9812382459640503	0.9037542939186096	4.632182598114014	0.971993625164032	0.4422110617160797	0.2199999988079071
11	0.9853208661079407	0.07403521984815598	0.9846741557121277	0.8661933541297913	0.9918699264526367	0.8967007994651794	4.776165962219238	0.9628950357437134	0.38842976093292236	0.23499999940395355
12	0.9931156039237976	0.040321774780750275	0.9925628304481506	0.9311552047729492	0.998123824596405	0.8960182070732117	5.256895542144775	0.9615920782089233	0.3855421543121338	0.23999999463558197
13	0.9972689747810364	0.019632339477539062	0.9969953894615173	0.9708561301231384	1.0	0.8985210657119751	5.781233310699463	0.9649861454963684	0.40086206793785095	0.23250000178813934
14	0.9994879364967346	0.010404515080153942	0.9994381666183472	0.9944030046463013	1.0	0.8921501636505127	5.523783206939697	0.954361617565155	0.3724137842655182	0.27000001072883606
15	0.9999430775642395	0.005202821921557188	0.9999414086341858	0.9993749856948853	1.0	0.8901023864746094	5.6180596351623535	0.9508805274963379	0.3656958043575287	0.2824999988079071
16	1.0	0.003095663618296385	1.0	1.0	1.0	0.8894197940826416	5.77443790435791	0.9496935606002808	0.36305731534957886	0.2849999964237213
17	1.0	0.0019264243310317397	1.0	1.0	1.0	0.8891922831535339	5.921696186065674	0.9489651918411255	0.3636363744735718	0.28999999165534973
18	1.0	0.0012539837043732405	1.0	1.0	1.0	0.8887372016906738	6.084672451019287	0.9491459727287292	0.35962146520614624	0.2849999964237213
19	1.0	0.0009161935304291546	1.0	1.0	1.0	0.8891922831535339	6.257930755615234	0.9498705863952637	0.36102235317230225	0.2824999988079071
20	1.0	0.0007068970007821918	1.0	1.0	1.0	0.8910124897956848	6.417366027832031	0.9521044492721558	0.3696369528770447	0.2800000011920929
21	1.0	0.0005614307010546327	1.0	1.0	1.0	0.8910124897956848	6.555992603302002	0.9523460268974304	0.3687707781791687	0.2775000035762787
22	1.0	0.00045300187775865197	1.0	1.0	1.0	0.8914675712585449	6.686440944671631	0.9528558850288391	0.37123745679855347	0.2775000035762787
23	1.0	0.00036947213811799884	1.0	1.0	1.0	0.891922652721405	6.804632663726807	0.9535846710205078	0.37288135290145874	0.2750000059604645
24	1.0	0.00030443083960562944	1.0	1.0	1.0	0.8914675712585449	6.9145636558532715	0.9535846710205078	0.3686006963253021	0.27000001072883606
25	1.0	0.0002520141424611211	1.0	1.0	1.0	0.891922652721405	7.017421245574951	0.9543314576148987	0.3702422082424164	0.26750001311302185
26	1.0	0.00020956166554242373	1.0	1.0	1.0	0.891922652721405	7.119452476501465	0.9545813202857971	0.3693379759788513	0.26499998569488525
27	1.0	0.00017473897605668753	1.0	1.0	1.0	0.8923776745796204	7.204694747924805	0.9550684094429016	0.3719298243522644	0.26499998569488525
28	1.0	0.00014638056745752692	1.0	1.0	1.0	0.8921501636505127	7.296169281005859	0.9548346400260925	0.37062937021255493	0.26499998569488525
29	1.0	0.0001224746520165354	1.0	1.0	1.0	0.8930602669715881	7.379053115844727	0.9558132886886597	0.3758865296840668	0.26499998569488525
30	1.0	0.00010238756658509374	1.0	1.0	1.0	0.8932878375053406	7.463603973388672	0.9560589790344238	0.3772242069244385	0.26499998569488525
31	1.0	8.559600246371701e-05	1.0	1.0	1.0	0.8939704298973083	7.547586917877197	0.9567880034446716	0.38129496574401855	0.26499998569488525
32	1.0	7.135015039239079e-05	1.0	1.0	1.0	0.8944255113601685	7.6265411376953125	0.9575252532958984	0.3832116723060608	0.26249998807907104
33	1.0	5.927885285927914e-05	1.0	1.0	1.0	0.8946530222892761	7.705714225769043	0.9580295085906982	0.38376384973526	0.25999999046325684
34	1.0	4.89920457766857e-05	1.0	1.0	1.0	0.8948805332183838	7.783913612365723	0.9582763910293579	0.385185182094574	0.25999999046325684
35	1.0	4.024477311759256e-05	1.0	1.0	1.0	0.8948805332183838	7.8637800216674805	0.9582801461219788	0.385185182094574	0.25999999046325684
36	1.0	3.262284371885471e-05	1.0	1.0	1.0	0.8944255113601685	7.945915222167969	0.9580550193786621	0.38148146867752075	0.2574999928474426
37	1.0	2.5754456146387383e-05	1.0	1.0	1.0	0.8948805332183838	8.048547744750977	0.9590460658073425	0.38257575035095215	0.2524999976158142
38	1.0	1.9820101442746818e-05	1.0	1.0	1.0	0.8953356146812439	8.15376091003418	0.9595341086387634	0.3854961693286896	0.2524999976158142
39	1.0	1.5002561667643022e-05	1.0	1.0	1.0	0.8960182070732117	8.258577346801758	0.9602631330490112	0.3899613916873932	0.2524999976158142
40	1.0	1.1242384971410502e-05	1.0	1.0	1.0	0.8955631256103516	8.360087394714355	0.9597795009613037	0.38697317242622375	0.2524999976158142
41	1.0	8.428888577327598e-06	1.0	1.0	1.0	0.8953356146812439	8.460772514343262	0.9597795009613037	0.38461539149284363	0.25
42	1.0	6.3541392592014745e-06	1.0	1.0	1.0	0.8953356146812439	8.555685043334961	0.9597795009613037	0.38461539149284363	0.25
43	1.0	4.8436977522214875e-06	1.0	1.0	1.0	0.8951081037521362	8.641454696655273	0.9597795009613037	0.38223937153816223	0.2475000023841858
44	1.0	3.740235115401447e-06	1.0	1.0	1.0	0.8953356146812439	8.722159385681152	0.9602668881416321	0.3828125	0.24500000476837158
45	1.0	2.9286957214935683e-06	1.0	1.0	1.0	0.8955631256103516	8.791586875915527	0.9605045318603516	0.3843137323856354	0.24500000476837158
46	1.0	2.325221657883958e-06	1.0	1.0	1.0	0.895790696144104	8.857756614685059	0.9607421159744263	0.3858267664909363	0.24500000476837158
47	1.0	1.8692379626372713e-06	1.0	1.0	1.0	0.895790696144104	8.917987823486328	0.9612212181091309	0.3840000033378601	0.23999999463558197
48	1.0	1.5206926491373451e-06	1.0	1.0	1.0	0.8964732885360718	8.97446060180664	0.9619709849357605	0.38866397738456726	0.23999999463558197
49	1.0	1.2528764727903763e-06	1.0	1.0	1.0	0.8964732885360718	9.02707290649414	0.9622253179550171	0.3877550959587097	0.23749999701976776
