epoch	accuracy	loss	neg_recall	precision	recall	val_accuracy	val_loss	val_neg_recall	val_precision	val_recall
0	0.7856234908103943	0.9396392107009888	0.7990342378616333	0.24622531235218048	0.6583850979804993	0.8328627943992615	0.694912850856781	0.8369048237800598	0.3273657262325287	0.7950310707092285
1	0.8898460865020752	0.5920384526252747	0.8969031572341919	0.4431438148021698	0.8229813575744629	0.8825522065162659	0.6314975023269653	0.8917171359062195	0.4224422574043274	0.7950310707092285
2	0.9200677871704102	0.4236333966255188	0.9220537543296814	0.5360443592071533	0.9006211161613464	0.9057030081748962	0.6556369662284851	0.9199677109718323	0.4881889820098877	0.7701863646507263
3	0.9507131576538086	0.2648448348045349	0.9492878317832947	0.6554267406463623	0.9658384919166565	0.926595151424408	0.7521705031394958	0.943960964679718	0.5727699398994446	0.7577639818191528
4	0.9738737344741821	0.1422182023525238	0.9721486568450928	0.7809057235717773	0.9906832575798035	0.9367588758468628	0.8578313589096069	0.9538899064064026	0.623115599155426	0.7701863646507263
5	0.9851715564727783	0.08498092740774155	0.9837300777435303	0.8598130941390991	1.0	0.9491812586784363	1.0986512899398804	0.9730749130249023	0.7232704162597656	0.7142857313156128
6	0.9867250323295593	0.06791649758815765	0.9857450723648071	0.873641312122345	0.9984471797943115	0.953698456287384	1.8399934768676758	0.9922775030136108	0.8761904835700989	0.5714285969734192
7	0.986160159111023	0.05920536071062088	0.985138475894928	0.869918704032898	0.9968944191932678	0.9548277854919434	1.8265661001205444	0.9916805624961853	0.8715596199035645	0.590062141418457
8	0.9920915365219116	0.04797421395778656	0.991549015045166	0.9224137663841248	0.9968944191932678	0.9339356422424316	1.1318093538284302	0.9540228247642517	0.6134020686149597	0.739130437374115
9	0.9932212829589844	0.0360269695520401	0.9930307269096375	0.934402346611023	0.9953415989875793	0.9508752226829529	1.3658506870269775	0.9743666052818298	0.7341772317886353	0.7204968929290771
10	0.9981641173362732	0.014646482653915882	0.9980200529098511	0.9802131056785583	1.0	0.9553924202919006	1.8069655895233154	0.9861968755722046	0.8203125	0.6521739363670349
11	1.0	0.005306857638061047	1.0	1.0	1.0	0.9570863842964172	1.8552210330963135	0.9849653244018555	0.8148148059844971	0.6832298040390015
12	1.0	0.001956435153260827	1.0	1.0	1.0	0.9559571146965027	1.9092371463775635	0.9843495488166809	0.8074073791503906	0.6770186424255371
13	1.0	0.0012818282702937722	1.0	1.0	1.0	0.9559571146965027	1.9694310426712036	0.9843495488166809	0.8074073791503906	0.6770186424255371
14	1.0	0.0010118944337591529	1.0	1.0	1.0	0.95652174949646	2.031157970428467	0.9849653244018555	0.8134328126907349	0.6770186424255371
15	1.0	0.0008340225322172046	1.0	1.0	1.0	0.95652174949646	2.0835413932800293	0.9849653244018555	0.8134328126907349	0.6770186424255371
16	1.0	0.0007040700875222683	1.0	1.0	1.0	0.9559571146965027	2.132164716720581	0.9849653244018555	0.8120300769805908	0.6708074808120728
17	1.0	0.000604502740316093	1.0	1.0	1.0	0.9570863842964172	2.1778008937835693	0.9861763715744019	0.8244274854660034	0.6708074808120728
18	1.0	0.0005252003320492804	1.0	1.0	1.0	0.9570863842964172	2.2165887355804443	0.9861763715744019	0.8244274854660034	0.6708074808120728
19	1.0	0.0004602208500728011	1.0	1.0	1.0	0.9570863842964172	2.2549219131469727	0.9861763715744019	0.8244274854660034	0.6708074808120728
20	1.0	0.0004033032455481589	1.0	1.0	1.0	0.9570863842964172	2.2872908115386963	0.9861763715744019	0.8244274854660034	0.6708074808120728
21	1.0	0.00034621331724338233	1.0	1.0	1.0	0.9570863842964172	2.3287580013275146	0.9861763715744019	0.8244274854660034	0.6708074808120728
22	1.0	0.0002941057609859854	1.0	1.0	1.0	0.95652174949646	2.371058464050293	0.9861763715744019	0.8230769038200378	0.6645962595939636
23	1.0	0.00024690222926437855	1.0	1.0	1.0	0.95652174949646	2.416667938232422	0.9861763715744019	0.8230769038200378	0.6645962595939636
24	1.0	0.00020549699547700584	1.0	1.0	1.0	0.95652174949646	2.462275505065918	0.9861763715744019	0.8230769038200378	0.6645962595939636
25	1.0	0.00016967570991255343	1.0	1.0	1.0	0.95652174949646	2.510087013244629	0.9861763715744019	0.8230769038200378	0.6645962595939636
26	1.0	0.00014001192175783217	1.0	1.0	1.0	0.9570863842964172	2.5553579330444336	0.9868029356002808	0.8294573426246643	0.6645962595939636
27	1.0	0.00011613715469138697	1.0	1.0	1.0	0.9570863842964172	2.597978115081787	0.9868029356002808	0.8294573426246643	0.6645962595939636
28	1.0	9.692994353827089e-05	1.0	1.0	1.0	0.9570863842964172	2.638714075088501	0.9868029356002808	0.8294573426246643	0.6645962595939636
29	1.0	8.146347681758925e-05	1.0	1.0	1.0	0.9570863842964172	2.677267074584961	0.9868029356002808	0.8294573426246643	0.6645962595939636
30	1.0	6.896372360643e-05	1.0	1.0	1.0	0.9570863842964172	2.7148382663726807	0.9868029356002808	0.8294573426246643	0.6645962595939636
31	1.0	5.8822457503993064e-05	1.0	1.0	1.0	0.9570863842964172	2.7484700679779053	0.9868029356002808	0.8294573426246643	0.6645962595939636
32	1.0	5.053588029113598e-05	1.0	1.0	1.0	0.9570863842964172	2.7801198959350586	0.9868029356002808	0.8294573426246643	0.6645962595939636
33	1.0	4.3711774196708575e-05	1.0	1.0	1.0	0.9570863842964172	2.8098366260528564	0.9868029356002808	0.8294573426246643	0.6645962595939636
34	1.0	3.8021211366867647e-05	1.0	1.0	1.0	0.95652174949646	2.838864326477051	0.9868029356002808	0.828125	0.6583850979804993
35	1.0	3.3267340768361464e-05	1.0	1.0	1.0	0.9570863842964172	2.8676705360412598	0.9874294996261597	0.834645688533783	0.6583850979804993
36	1.0	2.9260150768095627e-05	1.0	1.0	1.0	0.9570863842964172	2.8941261768341064	0.9874294996261597	0.834645688533783	0.6583850979804993
37	1.0	2.5857874788925983e-05	1.0	1.0	1.0	0.9570863842964172	2.9199182987213135	0.9874294996261597	0.834645688533783	0.6583850979804993
