epoch	accuracy	loss	neg_recall	precision	recall	val_accuracy	val_loss	val_neg_recall	val_precision	val_recall
0	0.928309440612793	0.2181076854467392	0.9919280409812927	0.7722371816635132	0.2800586521625519	0.9364414215087891	0.1900545209646225	0.9923844933509827	0.8237885236740112	0.3659491240978241
1	0.9434159994125366	0.1736583262681961	0.9894450902938843	0.8151260614395142	0.47409579157829285	0.9408066868782043	0.18078197538852692	0.992164671421051	0.8385826945304871	0.4168297350406647
2	0.95433109998703	0.14203856885433197	0.9923718571662903	0.8793626427650452	0.5664711594581604	0.9434258937835693	0.18383681774139404	0.991455614566803	0.8375450968742371	0.4540117383003235
3	0.9697869420051575	0.0982467532157898	0.9951328635215759	0.9350899457931519	0.7111436724662781	0.9425528049468994	0.20045436918735504	0.9881212115287781	0.7954545617103577	0.4794520437717438
4	0.9834963083267212	0.05663532018661499	0.9977508187294006	0.973325788974762	0.8382208943367004	0.9348698854446411	0.24088071286678314	0.9802139401435852	0.7017543911933899	0.46966731548309326
5	0.9919664859771729	0.028720390051603317	0.9982396960258484	0.9808884263038635	0.9281525015830994	0.9373144507408142	0.3224601745605469	0.9843984842300415	0.7420381903648376	0.4559686779975891
6	0.9939311742782593	0.019393961876630783	0.9982396960258484	0.9813225865364075	0.9501466155052185	0.9373144507408142	0.37508219480514526	0.9870729446411133	0.7657342553138733	0.4285714328289032
7	0.991791844367981	0.024749210104346275	0.9969696402549744	0.9682459831237793	0.9389051795005798	0.9406321048736572	0.3587598502635956	0.9827545285224915	0.7422096133232117	0.5127201676368713
8	0.9903510212898254	0.027054885402321815	0.9964547753334045	0.9624936580657959	0.9281525015830994	0.9348698854446411	0.3227267861366272	0.9695203304290771	0.6519823670387268	0.5792563557624817
9	0.9926213622093201	0.021275373175740242	0.9967851638793945	0.9666832685470581	0.9501466155052185	0.9376636743545532	0.3447900712490082	0.9754513502120972	0.6878048777580261	0.5518590807914734
10	0.9973803758621216	0.009065165184438229	0.9989408254623413	0.9891625642776489	0.9814271926879883	0.9395844340324402	0.43394148349761963	0.9866527915000916	0.7722772359848022	0.4579256474971771
11	0.998340904712677	0.00547184469178319	0.999294102191925	0.9926398396492004	0.9887585639953613	0.9439496994018555	0.43870308995246887	0.9879770874977112	0.8025477528572083	0.4931506812572479
12	0.9990394711494446	0.0038229895289987326	0.9994664788246155	0.9946236610412598	0.9946236610412598	0.9425528049468994	0.4927259683609009	0.9878731369972229	0.7954545617103577	0.4794520437717438
13	0.9996070265769958	0.0020084998104721308	0.9998059868812561	0.9980440139770508	0.997556209564209	0.9408066868782043	0.4842173159122467	0.9834425449371338	0.75	0.5048923492431641
14	0.9998689889907837	0.0008417443023063242	0.9999473094940186	0.9995110034942627	0.9990224838256836	0.9397590160369873	0.4934849441051483	0.9792974591255188	0.717277467250824	0.5362035036087036
15	0.9998689889907837	0.0006096759461797774	0.9999518394470215	0.9995110034942627	0.9990224838256836	0.9402828812599182	0.5175682902336121	0.9823182225227356	0.7393767833709717	0.5107632279396057
16	1.0	0.00041797655285336077	1.0	1.0	1.0	0.9429020285606384	0.5357648730278015	0.9845970869064331	0.7658959627151489	0.5185909867286682
17	1.0	8.491493645124137e-05	1.0	1.0	1.0	0.9420289993286133	0.5568315982818604	0.9838361740112305	0.7564470171928406	0.5166340470314026
18	1.0	4.444836304173805e-05	1.0	1.0	1.0	0.9422035813331604	0.5678614974021912	0.9838168621063232	0.7571428418159485	0.5185909867286682
19	1.0	3.35912627633661e-05	1.0	1.0	1.0	0.9423782229423523	0.5781261324882507	0.9839990139007568	0.7593123316764832	0.5185909867286682
20	1.0	2.680693069123663e-05	1.0	1.0	1.0	0.9429020285606384	0.5874359607696533	0.9843858480453491	0.7643678188323975	0.5205479264259338
21	1.0	2.1869627744308673e-05	1.0	1.0	1.0	0.9432512521743774	0.5965347290039062	0.9845842123031616	0.767241358757019	0.5225048661231995
22	1.0	1.8013348380918615e-05	1.0	1.0	1.0	0.9434258937835693	0.6051002740859985	0.9845842123031616	0.7679083347320557	0.5244618654251099
23	1.0	1.494410571467597e-05	1.0	1.0	1.0	0.9439496994018555	0.6137074828147888	0.9849674701690674	0.772988498210907	0.5264188051223755
24	1.0	1.2428806257958058e-05	1.0	1.0	1.0	0.9439496994018555	0.6222701072692871	0.9851558208465576	0.7745664715766907	0.5244618654251099
25	1.0	1.0386948815721553e-05	1.0	1.0	1.0	0.9441243410110474	0.6307353377342224	0.9853379726409912	0.7768115997314453	0.5244618654251099
26	1.0	8.676456673128996e-06	1.0	1.0	1.0	0.9441243410110474	0.639255940914154	0.9853379726409912	0.7768115997314453	0.5244618654251099
27	1.0	7.256555363710504e-06	1.0	1.0	1.0	0.9439496994018555	0.6477011442184448	0.9853379726409912	0.7761628031730652	0.5225048661231995
28	1.0	6.062628926883917e-06	1.0	1.0	1.0	0.9439496994018555	0.6561674475669861	0.9853379726409912	0.7761628031730652	0.5225048661231995
29	1.0	5.0639578148548026e-06	1.0	1.0	1.0	0.9436004757881165	0.6645547747612	0.985149621963501	0.7732558250427246	0.5205479264259338
30	1.0	4.230530521454057e-06	1.0	1.0	1.0	0.9439496994018555	0.6730656623840332	0.9855396747589111	0.7777777910232544	0.5205479264259338
31	1.0	3.526233740558382e-06	1.0	1.0	1.0	0.9437751173973083	0.6818172931671143	0.9855396747589111	0.7771260738372803	0.5185909867286682
32	1.0	2.9403288408502704e-06	1.0	1.0	1.0	0.9437751173973083	0.690549373626709	0.9855396747589111	0.7771260738372803	0.5185909867286682
33	1.0	2.446910684739123e-06	1.0	1.0	1.0	0.9437751173973083	0.6992515325546265	0.9855396747589111	0.7771260738372803	0.5185909867286682
34	1.0	2.0378088265715633e-06	1.0	1.0	1.0	0.9439496994018555	0.7082162499427795	0.9857218265533447	0.779411792755127	0.5185909867286682
35	1.0	1.6932933704083553e-06	1.0	1.0	1.0	0.9436004757881165	0.7168967127799988	0.9853248596191406	0.7748538255691528	0.5185909867286682
36	1.0	1.4060402691029594e-06	1.0	1.0	1.0	0.9436004757881165	0.725904643535614	0.9853248596191406	0.7748538255691528	0.5185909867286682
37	1.0	1.1676380609060288e-06	1.0	1.0	1.0	0.9434258937835693	0.7346932888031006	0.9851228594779968	0.7725947499275208	0.5185909867286682
38	1.0	9.679265531303827e-07	1.0	1.0	1.0	0.9434258937835693	0.7434324622154236	0.9849312901496887	0.7710145115852356	0.5205479264259338
39	1.0	8.030867206798575e-07	1.0	1.0	1.0	0.9434258937835693	0.7524229884147644	0.9849312901496887	0.7710145115852356	0.5205479264259338
40	1.0	6.653608011220058e-07	1.0	1.0	1.0	0.9434258937835693	0.761176586151123	0.9849312901496887	0.7710145115852356	0.5205479264259338
41	1.0	5.50549202671391e-07	1.0	1.0	1.0	0.9437751173973083	0.7701587677001953	0.9851228594779968	0.7739130258560181	0.5225048661231995
42	1.0	4.5495181666410645e-07	1.0	1.0	1.0	0.9437751173973083	0.7792088985443115	0.9851228594779968	0.7739130258560181	0.5225048661231995
43	1.0	3.7660095131286653e-07	1.0	1.0	1.0	0.9437751173973083	0.7880567908287048	0.9847260117530823	0.7723342776298523	0.5244618654251099
44	1.0	3.112952242645406e-07	1.0	1.0	1.0	0.9437751173973083	0.7968798875808716	0.9847260117530823	0.7723342776298523	0.5244618654251099
45	1.0	2.5757680077731493e-07	1.0	1.0	1.0	0.9437751173973083	0.8055887222290039	0.9847260117530823	0.7723342776298523	0.5244618654251099
46	1.0	2.1314016862561402e-07	1.0	1.0	1.0	0.9437751173973083	0.8143771290779114	0.9847260117530823	0.7723342776298523	0.5244618654251099
47	1.0	1.7630044624183938e-07	1.0	1.0	1.0	0.9437751173973083	0.8232694864273071	0.9847260117530823	0.7723342776298523	0.5244618654251099
48	1.0	1.4595376285342354e-07	1.0	1.0	1.0	0.9437751173973083	0.8318181037902832	0.9847260117530823	0.7723342776298523	0.5244618654251099
49	1.0	1.208012037068329e-07	1.0	1.0	1.0	0.9437751173973083	0.8405706882476807	0.9847260117530823	0.7723342776298523	0.5244618654251099
